id,creationdate,score,viewcount,title,answercount,commentcount,favoritecount,quest_name,quest_rep,ans_name,ans_rep
"25607385","2014-09-01 13:54:43","4","2831","Issues using compare lists in pandas DataFrame","2","8","1","Mike","3066","Gioelelm","1084"
"26307598","2014-10-10 20:29:49","2","165","Why does mean() have different behavior on empty DataFrames?","2","1","","Mike","3066","EdChum","188411"
"26658240","2014-10-30 16:22:13","72","41375","getting the index of a row in a pandas apply function","3","3","9","Mike","3066","EdChum","188411"
"23576869","2014-05-10 03:43:05","11","3269","Pandas convert Dataframe to Nested Json","2","1","5","Alex Spangher","502","Saullo G. P. Castro","37794"
"23436681","2014-05-02 20:46:37","1","751","Why is my Column Data is Off by One in Pandas?","3","2","","Bee Smears","498","Happy001","3568"
"24066847","2014-06-05 17:50:49","0","86","Panda Columns are Inexplicable Reversed","0","4","","Bee Smears","498","",""
"24614960","2014-07-07 16:04:40","0","171","Python Pandas DatetimeIndex conversion","0","2","1","mercergeoinfo","224","",""
"25195224","2014-08-08 02:27:42","4","549","Create a table using SQLAlchemy, but defer the creation of indexes until the data is loaded","1","0","3","ostrokach","6110","plaes","23751"
"26770489","2014-11-06 01:55:29","3","2579","How to get autoincrement values for a column after uploading a Pandas dataframe to a MySQL database","2","0","2","ostrokach","6110","hvedrung","304"
"25017963","2014-07-29 14:33:18","1","175","Drop using several MultiIndex levels","1","0","","LondonRob","28651","",""
"25388426","2014-08-19 16:25:02","1","408","Elegant way to sum over duplicate MultiIndex values","0","9","","LondonRob","28651","",""
"25388745","2014-08-19 16:42:27","0","80","Selecting a column with multiple levels of column naming","1","0","","LondonRob","28651","Jeff","81950"
"23339993","2014-04-28 11:33:55","1","4964","DatetimeIndex offset with","1","0","0","Mikhail Elizarev","442","joris","67459"
"23535149","2014-05-08 07:14:07","1","986","Pandas IndexError when opening Excel file","1","0","0","n1000","2100","n1000","2100"
"25269717","2014-08-12 16:44:45","3","1522","Pandas multiindex dataframe set first row in a column to 0","3","0","","Ganesh Sundar","96","Jeff","81950"
"26720013","2014-11-03 17:53:25","0","31","convert sublevel into a single column","1","0","","NoIdeaHowToFixThis","1711","unutbu","568074"
"26797216","2014-11-07 08:38:08","1","934","Pycharm - Package installation on Windows","0","0","","NoIdeaHowToFixThis","1711","",""
"24761122","2014-07-15 14:40:37","8","23594","Pandas read_csv ignoring column dtypes when I pass skip_footer arg","2","6","5","Ripster","2935","Ripster","2935"
"24633300","2014-07-08 13:37:02","0","33","Odd Effect of pandas.to_csv()","0","2","","David Yang","623","",""
"23896088","2014-05-27 18:05:54","1","152","Dropping rows in dataframe if found in another one","2","3","","BigScratch","54","joris","67459"
"25884499","2014-09-17 07:15:02","2","518","pandas.Series returning a Series when it should return an element","1","14","0","shx2","42302","EdChum","188411"
"24909626","2014-07-23 11:44:49","0","277","Speeding up pandas array calculation","1","0","","Joop","4042","chrisb","25764"
"25161730","2014-08-06 13:30:51","3","633","Writing datetime.date with to_sql throws OperationalError","1","0","1","Joop","4042","joris","67459"
"23544891","2014-05-08 14:35:21","4","2211","Pandas DataFrame formatting","1","0","1","Joop","4042","Jeff","81950"
"23481664","2014-05-05 20:52:51","0","196","Pandas DataFrame column Datatypes df.T.T != df?","2","0","","Joop","4042","Jeff","81950"
"23566316","2014-05-09 13:49:50","5","2677","Assigning to slices of pandas DataFrames","1","5","","Joop","4042","Joop","4042"
"24389580","2014-06-24 14:43:35","2","7046","pandas to_sql method gives error with date column","1","2","","Joop","4042","joris","67459"
"24036502","2014-06-04 11:44:29","3","2651","Pandas Dataframe using .loc for assignment gives unexpected results","1","4","","Joop","4042","chrisb","25764"
"24747960","2014-07-15 00:05:21","4","666","Pandas - Edit Index using pattern / regex","1","0","","AndreiR","159","behzad.nouri","41450"
"24093393","2014-06-07 03:37:12","1","1160","Missing something on the usage of Pandas' asfreq method","1","1","1","user2123288","452","",""
"24065547","2014-06-05 16:32:22","11","8470","Apply styles while exporting to 'xlsx' in pandas with XlsxWriter","4","1","4","Nikita","149","jmcnamara","20777"
"23414161","2014-05-01 18:35:01","10","2360","Pandas 'isin' with output keeping order of input list","3","3","2","Nikita","149","",""
"25800556","2014-09-12 04:06:24","1","372","Rpy2: pandas dataframe can't fit in R","2","0","2","F.N.B","613","Noah","9209"
"24374062","2014-06-23 19:43:47","16","5613","pandas groupby to nested json","3","4","6","Don","400","chrisb","25764"
"23402882","2014-05-01 06:05:20","2","215","pandas groupby numeric functions coerce numeric to object when DataFrame contains object","1","2","","xlfe","95","Jeff","81950"
"25859572","2014-09-16 01:56:11","1","2297","Pandas: Change dataframe values based on dictionary and remove rows with no match","1","0","","user2165857","655","YS-L","9929"
"25896453","2014-09-17 17:08:01","12","11927","Pandas: Add column if does not exists","1","0","1","user2165857","655","YS-L","9929"
"26103676","2014-09-29 15:40:00","9","8443","Pandas: split dataframe on ID and write to csv with generated filenames","1","0","3","user2165857","655","EdChum","188411"
"26003662","2014-09-23 19:56:16","1","230","Pandas: Splitting and editing file based on dictionary","1","1","","user2165857","655","Mike","3066"
"26844369","2014-11-10 12:56:56","2","4636","Pandas saving and reading DataFrame to json","1","0","1","Alessandro Mariani","707","joris","67459"
"23672414","2014-05-15 08:00:12","3","621","Pandas Pivot MultiIndex efficiently","1","5","0","Luciano","1466","",""
"26650850","2014-10-30 10:41:22","1","368","Pandas: Exporting multiple DataFrames to multiple xlsx files","1","2","","user2205323","48","John Zwinck","157029"
"24800887","2014-07-17 10:18:51","0","672","Dynamically creating variables, while doing map/apply on a dataframe in pandas to get key names for the values in Series object returned","2","1","","ekta","842","ekta","842"
"23560104","2014-05-09 08:38:07","0","661","Fetching names from DesignMatrix in patsy","1","0","3","ekta","842","DSM","218186"
"24383143","2014-06-24 09:33:49","2","995","Time series cross section analysis (Panel Analysis) in Python Statsmodels","0","0","1","ekta","842","",""
"25204504","2014-08-08 13:20:43","6","499","Divide total sum equally to higher sampled time periods when upsampling with pandas","2","1","1","Serbitar","1000","",""
"25815120","2014-09-12 19:05:58","1","2498","python panda read_csv taking forever","1","11","1","GilLevi","1539","",""
"23767376","2014-05-20 18:32:39","9","9981","Pandas delete parts of string after specified character inside a dataframe","1","0","4","jonas","3385","joemar.ct","1061"
"23767883","2014-05-20 19:01:19","2","176","Pandas create new dataframe choosing max value from multiple observations","1","0","","jonas","3385","EdChum","188411"
"26295422","2014-10-10 08:49:21","1","206","Meaning of axis parameter switched in pd.DataFrame.all","2","1","","Garrett","1597","",""
"25855211","2014-09-15 19:12:27","2","189","Summary of recurring subseries w/in a pandas Series","1","0","2","scagnetti","579","behzad.nouri","41450"
"24129200","2014-06-09 21:15:57","0","72","pandas read rotated csv files","1","1","","GeauxEric","756","",""
"24845351","2014-07-19 21:54:54","1","575","Pandas Split-Apply-Combine","1","0","","user2233834","128","behzad.nouri","41450"
"24912880","2014-07-23 14:13:54","1","2788","Pandas Converting columns to different dtypes","2","4","1","user2233834","128","Jeff","81950"
"24893817","2014-07-22 17:21:13","0","53","Pandas Modify Dataset to Have Equal Values from both Classifications","1","0","1","user2233834","128","furas","47637"
"26139423","2014-10-01 10:37:29","67","90541","plot different color for different categorical levels using matplotlib","5","1","24","avocado","496","Ffisegydd","30282"
"26146887","2014-10-01 17:16:57","0","103","Conditionally grabbing column headings in pandas dataframe","1","0","","sedavidw","4558","chrisb","25764"
"26153254","2014-10-02 01:38:10","0","154","Pandas plotting options causing error in iPython","1","2","","sedavidw","4558","tacaswell","56936"
"26762206","2014-11-05 16:29:14","1","415","Using apply in pandas data frame gives ValueError","1","0","","sedavidw","4558","sedavidw","4558"
"24639145","2014-07-08 18:27:56","0","140","Optimizing Pandas groupby/apply","1","0","","Zihs","167","Jeff","81950"
"25122152","2014-08-04 15:24:12","2","671","Parsing colon separated sparse data with pandas and numpy","2","0","1","Danny Sullivan","1499","Danny Sullivan","1499"
"24974759","2014-07-26 19:27:53","3","1029","StopIteration error when using groupby method of Pandas DataFrame","1","0","","Shafique Jamal","514","chrisb","25764"
"25083809","2014-08-01 15:37:45","1","122","Reformatting Pandas dataframe?","1","0","","user2253332","280","chrisaycock","25141"
"25081587","2014-08-01 13:39:51","0","554","How do I update dataframe column values with Pandas?","1","0","","user2253332","280","ZJS","3066"
"25140982","2014-08-05 14:13:30","1","1657","Attempting to concatenate dataframes, but get an AttributeError?","1","2","","user2253332","280","user2253332","280"
"26109749","2014-09-29 22:12:47","0","3944","how to perform a linear approximation and get linear equation from an array of data in python","1","2","0","Dhruv Patel","187","atomh33ls","12868"
"24769858","2014-07-15 23:33:23","0","349","sklearn classification runtime","1","6","","flyingmeatball","2414","",""
"25508129","2014-08-26 14:18:43","1","101","pandas apply function to corresponding cells of multiple frames","0","5","","flyingmeatball","2414","",""
"24645153","2014-07-09 03:57:55","81","79964","pandas dataframe columns scaling with sklearn","5","3","29","flyingmeatball","2414","LetsPlayYahtzee","2351"
"24684464","2014-07-10 19:10:03","0","45","Python Pandas Groupby-apply duplicate execution","1","0","","flyingmeatball","2414","Jeff","81950"
"24681272","2014-07-10 16:03:37","1","217","python pandas: groupby apply function looks at prior rows","1","0","","flyingmeatball","2414","FooBar","7001"
"23765397","2014-05-20 16:36:10","4","1037","Pandas Count Unique occurrences by Month","2","0","1","flyingmeatball","2414","Jeff","81950"
"25008795","2014-07-29 05:32:14","10","5436","plot dataframe pandas not working","1","0","2","Vinay Joseph","2358","joris","67459"
"25172981","2014-08-07 01:46:12","7","6999","Pandas and Python3.4 co existing with Python 2.7","3","3","4","Vinay Joseph","2358","dannyla","1802"
"23755146","2014-05-20 08:53:28","3","1008","Why does pandas return timestamps instead of datetime objects when calling pd.to_datetime()?","1","0","","Xiphias","1675","joris","67459"
"24128361","2014-06-09 20:23:05","4","3571","How to merge two columns together in Pandas","2","3","","DIGSUM","658","Rohit","1858"
"24142977","2014-06-10 13:59:05","0","80","Selecting rows in one dataframe based on data in another dataframe in Python Pandas","1","0","","DIGSUM","658","furas","47637"
"24151555","2014-06-10 21:59:18","0","796","Subtracting a string from a string in a Python Pandas dataframe","1","3","","DIGSUM","658","unutbu","568074"
"24136620","2014-06-10 08:47:29","3","3527","Python Pandas: Keeping only dataframe rows containing first occurrence of an item","2","0","2","DIGSUM","658","",""
"24155040","2014-06-11 05:07:30","1","82","Transform dataframe rows with lists of items into rows with pairs of items","2","0","1","DIGSUM","658","HYRY","67243"
"24166658","2014-06-11 15:18:50","0","368","Simplifying Python Pandas code for selecting co-occurrences in a window of time","0","7","","DIGSUM","658","",""
"24171905","2014-06-11 20:22:14","2","629","Keeping the N first occurrences of","2","1","","DIGSUM","658","Andy Hayden","195339"
"25129144","2014-08-04 23:38:33","31","53144","Pandas: Return Hour from Datetime Column Directly","4","8","7","Daniel Black","184","Sudipta Basak","2258"
"24851685","2014-07-20 14:55:32","0","223","Parsing and Processing Text Files With Pandas. Code Needs to Run in Parallel","0","3","","Will Beauchamp","113","",""
"23899454","2014-05-27 21:40:52","0","141","Python: Drop Rows With NaNs When Memory Constrained","1","3","","Will Beauchamp","113","HYRY","67243"
"24652417","2014-07-09 11:24:23","9","22851","How to check if pandas Series is empty?","5","2","1","BP_","687","",""
"25878844","2014-09-16 21:38:08","1","1376","Python MemoryError w/ Plenty of RAM (64-bit)","0","7","","Marvin Ward Jr","516","",""
"25086136","2014-08-01 18:07:32","2","1364","Pandas Keyerror in Simple calling of array elements","1","8","","Cokes","1274","ZJS","3066"
"24963062","2014-07-25 19:21:32","8","11450","A better way to load MongoDB data to a DataFrame using Pandas and PyMongo?","3","0","6","blue_chip","420","blue_chip","420"
"25496538","2014-08-26 01:06:47","0","194","Pandas broadcast with numpy scalars","1","5","","user2304916","5228","user2304916","5228"
"24870647","2014-07-21 17:02:10","6","5851","Python pandas : pd.options.display.mpl_style = 'default' causes graph crash","2","4","1","Maxi","167","",""
"24424465","2014-06-26 07:12:08","1","1347","Plot a pandas dataframe with vertical lines","1","0","","Maxi","167","Laurence Billingham","538"
"25538584","2014-08-27 23:38:35","1","95","python changing string to date","2","1","1","roland","340","Andy Hayden","195339"
